기관코드,전체기관명,최하위기관명,차수,서열,소속기관차수,차상위기관코드,최상위기관코드,대표기관코드,유형분류_대,유형분류_중,유형분류_소,우편번호,행정동코드,소재지코드,나머지주소,지번,전화번호,팩스번호,생성일자,폐지일자,변경일자,존폐여부,이전기관코드
1494233,고용노동부 부산지방고용노동청 부산동부지청 산업안전과,산업안전과,4.0,3.0,0.0,1494136,1492000,1492000,1.0,4.0,,,,2641000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494234,고용노동부 부산지방고용노동청 부산북부지청,부산북부지청,3.0,14.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494239,고용노동부 부산지방고용노동청 부산북부지청 근로개선지도과,근로개선지도과,4.0,3.0,2.0,1494234,1492000,1492000,1.0,4.0,07,46938.0,,2653000000,부산지방고용노동청 부산북부지청,000000000,,,20100712,,20171219.0,0,
1494240,고용노동부 부산지방고용노동청 부산북부지청 산업안전과,산업안전과,4.0,3.0,0.0,1494234,1492000,1492000,1.0,4.0,07,,,2653000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494244,고용노동부 부산지방고용노동청 창원지청,창원지청,3.0,15.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494245,고용노동부 부산지방고용노동청 창원지청 창원고용센터,창원고용센터,4.0,1.0,2.0,1494244,1492000,1492000,1.0,8.0,05,51430.0,,4811000000,창원고용노동지청,000000000,,,20100712,,20171219.0,0,
1494246,고용노동부 부산지방고용노동청 창원지청 마산고용센터,마산고용센터,4.0,2.0,2.0,1494244,1492000,1492000,1.0,8.0,05,51316.0,,4816000000,3~5층,000000000,,,20100712,,20171219.0,0,
1494247,고용노동부 부산지방고용노동청 창원지청 진해고용센터,진해고용센터,4.0,3.0,0.0,1494244,1492000,1492000,1.0,4.0,,,,4819000000,,000000000,,,20100712,20110301.0,20110331.0,1,
1494248,고용노동부 부산지방고용노동청 창원지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1494244,1492000,1492000,1.0,4.0,07,51430.0,,4811000000,창원고용노동지청,000000000,,,20100712,,20171219.0,0,
1494249,고용노동부 부산지방고용노동청 창원지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1494244,1492000,1492000,1.0,4.0,07,51430.0,,4811000000,창원고용노동지청,000000000,,,20100712,,20171219.0,0,
1494250,고용노동부 부산지방고용노동청 창원지청 산업안전과,산업안전과,4.0,5.0,0.0,1494244,1492000,1492000,1.0,4.0,07,,,4811000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494254,고용노동부 부산지방고용노동청 울산지청,울산지청,3.0,16.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494255,고용노동부 부산지방고용노동청 울산지청 울산고용센터,울산고용센터,4.0,1.0,2.0,1494254,1492000,1492000,1.0,8.0,05,44664.0,,3114000000,울산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494256,고용노동부 부산지방고용노동청 울산지청 근로개선지도1과,근로개선지도1과,4.0,5.0,2.0,1494254,1492000,1492000,1.0,4.0,07,44664.0,,3114000000,울산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494257,고용노동부 부산지방고용노동청 울산지청 근로개선지도2과,근로개선지도2과,4.0,6.0,2.0,1494254,1492000,1492000,1.0,4.0,07,44664.0,,3114000000,울산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494258,고용노동부 부산지방고용노동청 울산지청 산업안전과,산업안전과,4.0,4.0,0.0,1494254,1492000,1492000,1.0,4.0,07,,,3114000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494262,고용노동부 부산지방고용노동청 양산지청,양산지청,3.0,17.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494263,고용노동부 부산지방고용노동청 양산지청 김해고용센터,김해고용센터,4.0,1.0,2.0,1494262,1492000,1492000,1.0,8.0,05,50925.0,,4825000000,양산고용노동지청 김해고용센터,000000000,,,20100712,,20180315.0,0,
1494264,고용노동부 부산지방고용노동청 양산지청 양산고용센터,양산고용센터,4.0,2.0,2.0,1494262,1492000,1492000,1.0,8.0,05,50629.0,,4833000000,양산고용노동지청 양산센터,000000000,,,20100712,,20180315.0,0,
1494265,고용노동부 부산지방고용노동청 양산지청 근로개선지도과,근로개선지도과,4.0,3.0,2.0,1494262,1492000,1492000,1.0,8.0,,,,4833000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494266,고용노동부 부산지방고용노동청 양산지청 산업안전과,산업안전과,4.0,4.0,0.0,1494262,1492000,1492000,1.0,4.0,07,,,4833000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494269,고용노동부 부산지방고용노동청 진주지청,진주지청,3.0,18.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494272,고용노동부 부산지방고용노동청 진주지청 근로개선지도과,근로개선지도과,4.0,5.0,2.0,1494269,1492000,1492000,1.0,4.0,07,52629.0,,4817000000,진주고용노동지청,000000000,,,20100712,,20180315.0,0,
1494273,고용노동부 부산지방고용노동청 진주지청 산업안전과,산업안전과,4.0,4.0,0.0,1494269,1492000,1492000,1.0,4.0,07,,,4817000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494276,고용노동부 부산지방고용노동청 통영지청,통영지청,3.0,19.0,2.0,1494123,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20221212.0,0,
1494279,고용노동부 부산지방고용노동청 통영지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494276,1492000,1492000,1.0,4.0,07,53016.0,,4822000000,통영고용노동지청,000000000,,,20100712,,20171219.0,0,
1494280,고용노동부 부산지방고용노동청 통영지청 산업안전과,산업안전과,4.0,4.0,0.0,1494276,1492000,1492000,1.0,4.0,07,,,4822000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494281,고용노동부 대구지방고용노동청 포항지청 산업안전과,산업안전과,4.0,4.0,0.0,1494158,1492000,1492000,1.0,4.0,07,,,4711100000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494284,고용노동부 서울지방고용노동청 서울고용센터 기획총괄과,기획총괄과,4.0,1.0,2.0,1493945,1492000,1492000,1.0,8.0,,,,1114010900,장교빌딩,000010000,02-2250-5821,02-2254-0556,20100712,20150130.0,20150130.0,1,
1494285,고용노동부 서울지방고용노동청 서울고용센터 지역협력과,지역협력과,4.0,2.0,2.0,1493945,1492000,1492000,1.0,8.0,,,,1114010900,장교빌딩,000010000,02-2004-7302,02-6915-4011,20100712,20150130.0,20150130.0,1,
1494286,고용노동부 서울지방고용노동청 서울고용센터 취업지원1과,취업지원1과,4.0,3.0,2.0,1493945,1492000,1492000,1.0,8.0,,,,1114010900,장교빌딩,000010000,02-2004-7018,02-6915-4015,20100712,20150130.0,20150130.0,1,
1494287,고용노동부 서울지방고용노동청 서울고용센터 취업지원2과,취업지원2과,4.0,4.0,2.0,1493945,1492000,1492000,1.0,8.0,,,,1114010900,장교빌딩,000010000,02-2004-7054,02-6915-4014,20100712,20150130.0,20150130.0,1,
1494288,고용노동부 서울지방고용노동청 서울고용센터 기업지원과,기업지원과,4.0,4.0,2.0,1493945,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2004-7370,02-6915-4018,20100712,,20170512.0,0,
1494289,고용노동부 서울지방고용노동청 서울고용센터 직업능력개발과,직업능력개발과,4.0,5.0,2.0,1493945,1492000,1492000,1.0,4.0,07,4541.0,,1114010900,1~4층,000010000,02-2004-7901,02-6915-4024,20100712,,20170512.0,0,
1494290,고용노동부 서울지방고용노동청 서울고용센터 부정수급조사과,부정수급조사과,4.0,7.0,2.0,1493945,1492000,1492000,1.0,8.0,,,,1114010900,장교빌딩,000010000,02-2004-7305,02-6915-4013,20100712,20150130.0,20150130.0,1,
1494291,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1493958,1492000,1492000,1.0,8.0,,,,1168010600,디마크빌딩,010240000,02-3468-4705,02-6915-4025,20100712,20150130.0,20150130.0,1,
1494292,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터 취업지원1과,취업지원1과,5.0,2.0,0.0,1493958,1492000,1492000,1.0,4.0,07,,,1168000000,,000000000,,,20100712,20110301.0,20110331.0,1,
1494293,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터 취업지원2과,취업지원2과,5.0,2.0,0.0,1493958,1492000,1492000,1.0,4.0,07,,,1168000000,,000000000,,,20100712,20110301.0,20110331.0,1,
1494294,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터 기업지원1과,기업지원1과,5.0,2.0,0.0,1493958,1492000,1492000,1.0,4.0,07,,,1168000000,,000000000,,,20100712,20110301.0,20110331.0,1,
1494295,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터 기업지원2과,기업지원2과,5.0,2.0,0.0,1493958,1492000,1492000,1.0,4.0,07,,,1168000000,,000000000,,,20100712,20110301.0,20110331.0,1,
1494296,고용노동부 서울지방고용노동청 서울강남지청 서울강남고용센터 직업능력개발과,직업능력개발과,5.0,4.0,3.0,1493958,1492000,1492000,1.0,8.0,,,,1168010600,디마크빌딩,010240000,02-3468-4865,02-6915-4026,20100712,20150130.0,20150130.0,1,
1494297,고용노동부 서울지방고용노동청 서울동부지청 서울동부고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1493971,1492000,1492000,1.0,8.0,,,,1171010700,IT벤처타워 동관,000780000,02-2142-8801,02-6915-4043,20100712,20150130.0,20150130.0,1,
1494298,고용노동부 서울지방고용노동청 서울동부지청 서울동부고용센터 취업지원1과,취업지원1과,5.0,2.0,3.0,1493971,1492000,1492000,1.0,8.0,,,,1171010700,IT벤처타워 동관,000780000,02-2142-8999,02-6915-4046,20100712,20150130.0,20150130.0,1,
1494299,고용노동부 서울지방고용노동청 서울동부지청 서울동부고용센터 취업지원2과,취업지원2과,5.0,3.0,3.0,1493971,1492000,1492000,1.0,8.0,,,,1171010700,IT벤처타워 동관,000780000,02-2142-8998,02-6915-4045,20100712,20150130.0,20150130.0,1,
1494300,고용노동부 서울지방고용노동청 서울동부지청 서울동부고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1493971,1492000,1492000,1.0,8.0,,,,1120000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494301,고용노동부 서울지방고용노동청 서울서부지청 서울서부고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1493980,1492000,1492000,1.0,8.0,,,,1144010400,삼창프라자빌딩,001730000,02-2077-6111,02-713-8783,20100712,20150130.0,20150130.0,1,
1494302,고용노동부 서울지방고용노동청 서울서부지청 서울서부고용센터 취업지원1과,취업지원1과,5.0,2.0,3.0,1493980,1492000,1492000,1.0,8.0,,,,1144010400,삼창프라자빌딩,001730000,02-2077-6070,02-6915-4057,20100712,20150130.0,20150130.0,1,
1494303,고용노동부 서울지방고용노동청 서울서부지청 서울서부고용센터 취업지원2과,취업지원2과,5.0,3.0,3.0,1493980,1492000,1492000,1.0,8.0,,,,1144010400,삼창프라자빌딩,001730000,02-2077-6077,02-6915-4059,20100712,20150130.0,20150130.0,1,
1494304,고용노동부 서울지방고용노동청 서울서부지청 서울서부고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1493980,1492000,1492000,1.0,8.0,,,,1144010400,삼창프라자빌딩,001730000,02-2077-6001,02-6915-4063,20100712,20150130.0,20150130.0,1,
1494305,고용노동부 서울지방고용노동청 서울남부지청 서울남부고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1493988,1492000,1492000,1.0,8.0,,,,1156012500,,001150000,02-2639-2140,02-6915-4070,20100712,20150130.0,20150130.0,1,
1494306,고용노동부 서울지방고용노동청 서울남부지청 서울남부고용센터 취업지원1과,취업지원1과,5.0,2.0,3.0,1493988,1492000,1492000,1.0,8.0,,,,1156012500,,001150000,02-2639-2460,02-6915-4073,20100712,20150130.0,20150130.0,1,
1494307,고용노동부 서울지방고용노동청 서울남부지청 서울남부고용센터 취업지원2과,취업지원2과,5.0,3.0,3.0,1493988,1492000,1492000,1.0,8.0,,,,1156012500,,001150000,02-2639-2366,02-6915-4072,20100712,20150130.0,20150130.0,1,
1494308,고용노동부 서울지방고용노동청 서울남부지청 서울남부고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1493988,1492000,1492000,1.0,8.0,,,,1156012500,,001150000,02-2639-2402,02-6915-4077,20100712,20150130.0,20150130.0,1,
1494309,고용노동부 서울지방고용노동청 서울북부지청 서울북부고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1493997,1492000,1492000,1.0,8.0,,,,1135010500,,007340002,02-2171-1852,02-6915-4085,20100712,20150130.0,20150130.0,1,
1494310,고용노동부 서울지방고용노동청 서울북부지청 서울북부고용센터 취업지원1과,취업지원1과,5.0,2.0,3.0,1493997,1492000,1492000,1.0,8.0,,,,1135010500,,007340002,02-2171-1775,02-6915-4088,20100712,20150130.0,20150130.0,1,
1494311,고용노동부 서울지방고용노동청 서울북부지청 서울북부고용센터 취업지원2과,취업지원2과,5.0,3.0,3.0,1493997,1492000,1492000,1.0,8.0,,,,1135010500,,007340002,02-2171-1711,02-6915-4087,20100712,20150130.0,20150130.0,1,
1494312,고용노동부 서울지방고용노동청 서울북부지청 서울북부고용센터 기업지원과,기업지원과,5.0,4.0,0.0,1493997,1492000,1492000,1.0,4.0,07,,,1123000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494313,고용노동부 서울지방고용노동청 서울관악지청 서울관악고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494006,1492000,1492000,1.0,8.0,,,,1153010200,대륭포스트타워Ⅲ,001820004,02-3281-9323,02-3281-1472,20100712,20150130.0,20150130.0,1,
1494314,고용노동부 서울지방고용노동청 서울관악지청 서울관악고용센터 취업지원1과,취업지원1과,5.0,2.0,3.0,1494006,1492000,1492000,1.0,8.0,,,,1153010200,대륭포스트타워Ⅲ,001820004,02-3282-9202,02-6915-4101,20100712,20150130.0,20150130.0,1,
1494315,고용노동부 서울지방고용노동청 서울관악지청 서울관악고용센터 취업지원2과,취업지원2과,5.0,3.0,3.0,1494006,1492000,1492000,1.0,8.0,,,,1153010200,,001820004,02-3282-9282,02-6915-4101,20100712,20150130.0,20150130.0,1,
1494316,고용노동부 서울지방고용노동청 서울관악지청 서울관악고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1494006,1492000,1492000,1.0,8.0,,,,1153010200,대륭포스트타워Ⅲ,001820004,02-3282-9382,02-6915-4105,20100712,20150130.0,20150130.0,1,
1494317,고용노동부 부산지방고용노동청 부산고용센터 기획총괄과,기획총괄과,4.0,1.0,2.0,1494124,1492000,1492000,1.0,8.0,,,,2647000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494318,고용노동부 부산지방고용노동청 부산고용센터 지역협력과,지역협력과,4.0,2.0,2.0,1494124,1492000,1492000,1.0,8.0,,,,2647000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494319,고용노동부 부산지방고용노동청 부산고용센터 취업지원1과,취업지원1과,4.0,3.0,2.0,1494124,1492000,1492000,1.0,8.0,,,,2647000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494320,고용노동부 부산지방고용노동청 부산고용센터 취업지원2과,취업지원2과,4.0,4.0,2.0,1494124,1492000,1492000,1.0,8.0,,,,2647000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494321,고용노동부 부산지방고용노동청 부산고용센터 기업지원과,기업지원과,4.0,4.0,1.0,1494124,1492000,1492000,1.0,4.0,07,47209.0,,2647000000,부산지방고용노동청,000000000,,,20100712,,20170515.0,0,
1494322,고용노동부 부산지방고용노동청 부산고용센터 직업능력개발과,직업능력개발과,4.0,5.0,1.0,1494124,1492000,1492000,1.0,4.0,07,47605.0,,2647000000,부산지방고용노동청,000000000,,,20100712,,20170515.0,0,
1494323,고용노동부 부산지방고용노동청 부산고용센터 부정수급조사과,부정수급조사과,4.0,7.0,2.0,1494124,1492000,1492000,1.0,8.0,,,,2647000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494324,고용노동부 부산지방고용노동청 부산동부지청 부산동부고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494231,1492000,1492000,1.0,8.0,,,,2626000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494325,고용노동부 부산지방고용노동청 부산동부지청 부산동부고용센터 취업지원과,취업지원과,5.0,2.0,3.0,1494231,1492000,1492000,1.0,8.0,,,,2626000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494326,고용노동부 부산지방고용노동청 부산동부지청 부산동부고용센터 기업지원과,기업지원과,5.0,3.0,3.0,1494231,1492000,1492000,1.0,8.0,,,,2626000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494330,고용노동부 부산지방고용노동청 창원지청 창원고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494245,1492000,1492000,1.0,8.0,,,,4811000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494331,고용노동부 부산지방고용노동청 창원지청 창원고용센터 지역협력과,지역협력과,5.0,2.0,3.0,1494245,1492000,1492000,1.0,8.0,,,,4811000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494332,고용노동부 부산지방고용노동청 창원지청 창원고용센터 취업지원과,취업지원과,5.0,3.0,3.0,1494245,1492000,1492000,1.0,8.0,,,,4811000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494333,고용노동부 부산지방고용노동청 창원지청 창원고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1494245,1492000,1492000,1.0,8.0,,,,4811000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494334,고용노동부 부산지방고용노동청 울산지청 울산고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494255,1492000,1492000,1.0,8.0,,,,3114000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494335,고용노동부 부산지방고용노동청 울산지청 울산고용센터 지역협력과,지역협력과,5.0,2.0,3.0,1494255,1492000,1492000,1.0,8.0,,,,3114000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494336,고용노동부 부산지방고용노동청 울산지청 울산고용센터 취업지원과,취업지원과,5.0,3.0,3.0,1494255,1492000,1492000,1.0,8.0,,,,3114000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494337,고용노동부 부산지방고용노동청 울산지청 울산고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1494255,1492000,1492000,1.0,8.0,,,,3114000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494338,고용노동부 부산지방고용노동청 양산지청 김해고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494263,1492000,1492000,1.0,8.0,,,,4825000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494339,고용노동부 부산지방고용노동청 양산지청 김해고용센터 취업지원과,취업지원과,5.0,2.0,3.0,1494263,1492000,1492000,1.0,8.0,,,,4825000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494340,고용노동부 대구지방고용노동청 구미지청,구미지청,3.0,17.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494341,고용노동부 대구지방고용노동청 구미지청 구미고용센터,구미고용센터,4.0,1.0,2.0,1494340,1492000,1492000,1.0,8.0,05,39281.0,,4719000000,구미고용센터,000000000,,,20100712,,20171219.0,0,
1494342,고용노동부 대구지방고용노동청 구미지청 김천고용센터,김천고용센터,4.0,2.0,2.0,1494340,1492000,1492000,1.0,8.0,05,39647.0,,4715000000,김천고용센터,000000000,,,20100712,,20171219.0,0,
1494343,고용노동부 대구지방고용노동청 구미지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494340,1492000,1492000,1.0,4.0,07,39390.0,,4719000000,구미고용노동지청,000000000,,,20100712,,20171219.0,0,
1494344,고용노동부 대구지방고용노동청 구미지청 산업안전과,산업안전과,4.0,4.0,0.0,1494340,1492000,1492000,1.0,4.0,07,,,4719000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494345,고용노동부 대구지방고용노동청 구미지청 구미고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494341,1492000,1492000,1.0,8.0,,,,4719000000,,000000000,,,20100712,20130323.0,20130324.0,1,
1494346,고용노동부 대구지방고용노동청 구미지청 구미고용센터 취업지원과,취업지원과,5.0,3.0,3.0,1494341,1492000,1492000,1.0,8.0,,,,4719000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494347,고용노동부 대구지방고용노동청 영주지청,영주지청,3.0,18.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494348,고용노동부 대구지방고용노동청 영주지청 영주고용센터,영주고용센터,4.0,1.0,2.0,1494347,1492000,1492000,1.0,8.0,05,36088.0,,4721000000,영주고용센터,000000000,,,20100712,,20171219.0,0,
1494349,고용노동부 대구지방고용노동청 영주지청 문경고용센터,문경고용센터,4.0,2.0,2.0,1494347,1492000,1492000,1.0,8.0,05,36977.0,,4728000000,산림조합건물 4층,000000000,,,20100712,,20171219.0,0,
1494350,고용노동부 대구지방고용노동청 영주지청 근로개선지도과,근로개선지도과,4.0,3.0,2.0,1494347,1492000,1492000,1.0,8.0,,,,4721000000,,000000000,,,20100712,20130323.0,20130324.0,1,
1494351,고용노동부 대구지방고용노동청 안동지청,안동지청,3.0,19.0,2.0,1494137,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494352,고용노동부 대구지방고용노동청 안동지청 안동고용센터,안동고용센터,4.0,1.0,2.0,1494351,1492000,1492000,1.0,8.0,05,36643.0,,4717000000,안동고용노동지청,000000000,,,20100712,,20171219.0,0,
1494353,고용노동부 대구지방고용노동청 안동지청 근로개선지도과,근로개선지도과,4.0,2.0,2.0,1494351,1492000,1492000,1.0,8.0,,,,4717000000,,000000000,,,20100712,20130323.0,20130324.0,1,
1494354,고용노동부 광주지방고용노동청 광주고용센터,광주고용센터,3.0,1.0,1.0,1494162,1492000,1492000,1.0,4.0,11,61240.0,,2920000000,광주고용센터,000000000,,,20100712,,20171219.0,0,
1494355,고용노동부 광주지방고용노동청 근로개선지도1과,근로개선지도1과,3.0,7.0,1.0,1494162,1492000,1492000,1.0,4.0,07,61011.0,,2920000000,광주지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494356,고용노동부 광주지방고용노동청 근로개선지도2과,근로개선지도2과,3.0,8.0,1.0,1494162,1492000,1492000,1.0,4.0,07,61011.0,,2920000000,광주지방고용노동청,000000000,,,20100712,,20171219.0,0,
1494357,고용노동부 광주지방고용노동청 근로개선지도3과,근로개선지도3과,3.0,8.0,1.0,1494162,1492000,1492000,1.0,8.0,,,,2920000000,,000000000,,,20100712,20160701.0,20160628.0,1,
1494358,고용노동부 광주지방고용노동청 제주근로개선지도과,제주근로개선지도과,3.0,9.0,1.0,1494162,1492000,1492000,1.0,8.0,,,,2920000000,,000000000,,,20100712,20160301.0,20160229.0,1,
1494359,고용노동부 광주지방고용노동청 산업안전과,산업안전과,3.0,6.0,0.0,1494162,1492000,1492000,1.0,4.0,07,,,2920000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494360,고용노동부 광주지방고용노동청 광주고용센터 기획총괄과,기획총괄과,4.0,1.0,2.0,1494354,1492000,1492000,1.0,8.0,,,,2920000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494361,고용노동부 광주지방고용노동청 광주고용센터 지역협력과,지역협력과,4.0,2.0,2.0,1494354,1492000,1492000,1.0,8.0,,,,2920000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494362,고용노동부 광주지방고용노동청 광주고용센터 취업지원1과,취업지원1과,4.0,3.0,2.0,1494354,1492000,1492000,1.0,8.0,,,,2920000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494363,고용노동부 광주지방고용노동청 광주고용센터 취업지원2과,취업지원2과,4.0,4.0,2.0,1494354,1492000,1492000,1.0,8.0,,,,2920000000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494364,고용노동부 광주지방고용노동청 광주고용센터 기업지원과,기업지원과,4.0,6.0,1.0,1494354,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20230925.0,0,
1494365,고용노동부 광주지방고용노동청 광주고용센터 직업능력개발과,직업능력개발과,4.0,7.0,1.0,1494354,1492000,1492000,1.0,4.0,07,,,,,,,,20100712,,20230925.0,0,
1494366,고용노동부 광주지방고용노동청 전주지청,전주지청,3.0,15.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494367,고용노동부 광주지방고용노동청 전주지청 전주고용센터,전주고용센터,4.0,1.0,2.0,1494366,1492000,1492000,1.0,8.0,05,54936.0,,4511300000,전주고용센터,000000000,,,20100712,,20171219.0,0,
1494368,고용노동부 광주지방고용노동청 전주지청 정읍고용센터,정읍고용센터,4.0,2.0,2.0,1494366,1492000,1492000,1.0,8.0,05,56178.0,,4518000000,정읍고용센터,000000000,,,20100712,,20171219.0,0,
1494369,고용노동부 광주지방고용노동청 전주지청 남원고용센터,남원고용센터,4.0,3.0,0.0,1494366,1492000,1492000,1.0,4.0,11,,,4519000000,,000000000,,,20100712,20121015.0,20121017.0,1,
1494370,고용노동부 광주지방고용노동청 전주지청 근로개선지도1과,근로개선지도1과,4.0,6.0,2.0,1494366,1492000,1492000,1.0,4.0,07,55014.0,,4511300000,전주고용노동지청,000000000,,,20100712,,20171219.0,0,
1494371,고용노동부 광주지방고용노동청 전주지청 근로개선지도2과,근로개선지도2과,4.0,7.0,2.0,1494366,1492000,1492000,1.0,4.0,07,55014.0,,4511300000,전주고용노동지청,000000000,,,20100712,,20171219.0,0,
1494372,고용노동부 광주지방고용노동청 전주지청 산업안전과,산업안전과,4.0,6.0,0.0,1494366,1492000,1492000,1.0,4.0,07,,,4511300000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494373,고용노동부 광주지방고용노동청 전주지청 전주고용센터 기획총괄과,기획총괄과,5.0,1.0,3.0,1494367,1492000,1492000,1.0,8.0,,,,4511300000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494374,고용노동부 광주지방고용노동청 전주지청 전주고용센터 취업지원과,취업지원과,5.0,3.0,3.0,1494367,1492000,1492000,1.0,8.0,,,,4511300000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494375,고용노동부 광주지방고용노동청 전주지청 전주고용센터 기업지원과,기업지원과,5.0,4.0,3.0,1494367,1492000,1492000,1.0,8.0,,,,4511300000,,000000000,,,20100712,20150130.0,20150130.0,1,
1494376,고용노동부 광주지방고용노동청 익산지청,익산지청,3.0,16.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
1494377,고용노동부 광주지방고용노동청 익산지청 익산고용센터,익산고용센터,4.0,1.0,2.0,1494376,1492000,1492000,1.0,8.0,05,54552.0,,4514000000,익산고용노동지청,000000000,,,20100712,,20171219.0,0,
1494378,고용노동부 광주지방고용노동청 익산지청 근로개선지도과,근로개선지도과,4.0,4.0,2.0,1494376,1492000,1492000,1.0,4.0,07,54552.0,,4514000000,익산고용노동지청,000000000,,,20100712,,20170516.0,0,
1494379,고용노동부 광주지방고용노동청 익산지청 산업안전과,산업안전과,4.0,3.0,0.0,1494376,1492000,1492000,1.0,4.0,07,,,4514000000,,000000000,,,20100712,20110302.0,20110331.0,1,
1494380,고용노동부 광주지방고용노동청 군산지청,군산지청,3.0,17.0,2.0,1494162,1492000,1492000,1.0,8.0,05,,,,,,,,20100712,,20210624.0,0,
